order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount
1347,40,3,LambdaLark,Educational Tools,Yokohama,7/1/2023,9,481.14
1348,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,7/2/2023,2,24.39
1349,39,2,BitBreeze,Creative & Design Tools,Osaka,7/2/2023,6,10.09
1350,10,2,CircuitScribe,Creative & Design Tools,Osaka,7/2/2023,8,81.15
1351,3,2,AlgoCraft,Creative & Design Tools,Osaka,7/2/2023,5,240.12
1352,98,3,CodeCruise Plus,Software Development Tools,Yokohama,7/2/2023,6,117.04
1353,90,3,ModuleMagic,Technology & Gadgets,Yokohama,7/3/2023,7,394.37
1354,38,3,CircuitCruise,Technology & Gadgets,Yokohama,7/3/2023,7,201.46
1355,83,1,SyntaxScribe,Software Development Tools,Tokyo,7/3/2023,6,278.41
1356,14,2,ClassCast,Educational Tools,Osaka,7/3/2023,6,434.25
1357,21,1,LambdaLuxe,Educational Tools,Tokyo,7/3/2023,9,157.24
1358,79,1,ClassCruise,Educational Tools,Tokyo,7/3/2023,9,383.92
1359,96,3,FunctionFleet Pro,Software Development Tools,Yokohama,7/3/2023,6,17.87
1360,15,2,LoopLark,Creative & Design Tools,Osaka,7/4/2023,2,32.57
1361,3,2,AlgoCraft,Creative & Design Tools,Osaka,7/4/2023,9,383.95
1362,69,3,BitBard Plus,Software Development Tools,Yokohama,7/4/2023,6,264.89
1363,37,3,DataDream,Data Analysis & Management,Yokohama,7/4/2023,8,429.05
1364,38,3,CircuitCruise,Technology & Gadgets,Yokohama,7/4/2023,4,191.49
1365,10,2,CircuitScribe,Creative & Design Tools,Osaka,7/4/2023,9,77.13
1366,69,1,BitBard Plus,Software Development Tools,Tokyo,7/5/2023,5,340.96
1367,67,3,EchoEssence,Technology & Gadgets,Yokohama,7/7/2023,1,115.17
1368,64,3,LogicLark,Software Development Tools,Yokohama,7/7/2023,8,15.63
1369,18,3,PixelPulse,Creative & Design Tools,Yokohama,7/7/2023,2,364.34
1370,46,1,AlgoAtlas,Data Analysis & Management,Tokyo,7/7/2023,9,394.78
1371,15,3,LoopLark,Creative & Design Tools,Yokohama,7/8/2023,1,495.72
1372,65,1,SyntaxSeeker,Software Development Tools,Tokyo,7/9/2023,4,57.81
1373,62,1,MethodMingle Pro,Educational Tools,Tokyo,7/9/2023,3,175.11
1374,21,2,LambdaLuxe,Educational Tools,Osaka,7/10/2023,4,183.2
1375,42,3,FlowFlare,Technology & Gadgets,Yokohama,7/12/2023,2,357.16
1376,11,2,FunctionFusion,Software Development Tools,Osaka,7/12/2023,5,190.19
1377,56,1,LambdaLyric,Educational Tools,Tokyo,7/12/2023,4,341.03
1378,29,1,PixelPioneer,Creative & Design Tools,Tokyo,7/13/2023,9,466.13
1379,30,1,SyntaxSail,Software Development Tools,Tokyo,7/13/2023,7,335.99
1380,93,1,DataDream Pro,Data Analysis & Management,Tokyo,7/13/2023,5,16.95
1381,19,1,MethodMingle,Educational Tools,Tokyo,7/14/2023,3,176.78
1382,90,3,ModuleMagic,Technology & Gadgets,Yokohama,7/14/2023,8,141.79
1383,25,2,LogicLantern,Software Development Tools,Osaka,7/14/2023,8,262.67
1384,35,3,StringStream,Software Development Tools,Yokohama,7/14/2023,7,270.48
1385,76,3,BinaryBard Pro,Software Development Tools,Yokohama,7/15/2023,1,293.8
1386,13,2,ModuleMuse,Creative & Design Tools,Osaka,7/16/2023,5,495.37
1387,39,3,BitBreeze,Creative & Design Tools,Yokohama,7/16/2023,1,394.58
1388,63,2,ClassCraft,Educational Tools,Osaka,7/16/2023,1,453.63
1389,88,3,VarVista Pro,Educational Tools,Yokohama,7/17/2023,1,253.68
1390,56,3,LambdaLyric,Educational Tools,Yokohama,7/17/2023,8,429.87
1391,39,1,BitBreeze,Creative & Design Tools,Tokyo,7/18/2023,9,404.33
1392,11,3,FunctionFusion,Software Development Tools,Yokohama,7/19/2023,5,223.4
1393,16,2,StringScribe,Software Development Tools,Osaka,7/19/2023,6,353.02
1394,92,2,EchoElite Pro,Technology & Gadgets,Osaka,7/21/2023,2,365.18
1395,12,3,BitBard,Software Development Tools,Yokohama,7/21/2023,6,66.85
1396,75,1,VarVoyager,Educational Tools,Tokyo,7/21/2023,3,439.85
1397,41,3,CodeCraft,Software Development Tools,Yokohama,7/21/2023,7,71.6
1398,23,2,BinaryBloom,Creative & Design Tools,Osaka,7/23/2023,2,210.07
1399,72,2,ByteBard,Software Development Tools,Osaka,7/23/2023,8,96.29
1400,65,1,SyntaxSeeker,Software Development Tools,Tokyo,7/23/2023,6,424.47
1401,94,1,SyntaxStar Plus,Software Development Tools,Tokyo,7/23/2023,8,82.61
1402,44,2,SyntaxStar,Software Development Tools,Osaka,7/23/2023,5,273.13
1403,42,2,FlowFlare,Technology & Gadgets,Osaka,7/23/2023,1,326.59
1404,97,3,AlgoAria Pro,Technology & Gadgets,Yokohama,7/24/2023,2,485.68
1405,12,3,BitBard,Software Development Tools,Yokohama,7/24/2023,3,420.75
1406,17,3,DataDrift,Data Analysis & Management,Yokohama,7/25/2023,4,499.78
1407,36,2,ModuleMajesty,Technology & Gadgets,Osaka,7/25/2023,8,398.34
1408,34,2,LoopLuxe,Creative & Design Tools,Osaka,7/25/2023,2,442.31
1409,9,3,DevDive,Software Development Tools,Yokohama,7/26/2023,2,31.75
1410,71,1,StringStar,Software Development Tools,Tokyo,7/26/2023,1,282.19
1411,29,2,PixelPioneer,Creative & Design Tools,Osaka,7/26/2023,4,65.34
1412,71,1,StringStar,Software Development Tools,Tokyo,7/27/2023,4,369.2
1413,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,7/27/2023,4,258.65
1414,40,2,LambdaLark,Educational Tools,Osaka,7/27/2023,9,57.78
1415,63,3,ClassCraft,Educational Tools,Yokohama,7/27/2023,3,127.79
1416,9,2,DevDive,Software Development Tools,Osaka,7/28/2023,3,94.32
1417,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,7/29/2023,2,497.48
1418,68,2,FunctionFusion Pro,Software Development Tools,Osaka,7/29/2023,5,260.72
1419,39,2,BitBreeze,Creative & Design Tools,Osaka,7/29/2023,3,372.12
1420,19,3,MethodMingle,Educational Tools,Yokohama,7/30/2023,8,246.31
1421,40,2,LambdaLark,Educational Tools,Osaka,7/30/2023,6,229.92
1422,89,2,StringStream Pro,Software Development Tools,Osaka,7/30/2023,5,277.96
1423,94,2,SyntaxStar Plus,Software Development Tools,Osaka,7/30/2023,7,164.42
1424,38,1,CircuitCruise,Technology & Gadgets,Tokyo,7/31/2023,6,423.68
1425,64,3,LogicLark,Software Development Tools,Yokohama,8/1/2023,7,477.48
1426,89,2,StringStream Pro,Software Development Tools,Osaka,8/1/2023,7,326.76
1427,87,3,DevDynamo Plus,Software Development Tools,Yokohama,8/2/2023,3,323.91
1428,42,2,FlowFlare,Technology & Gadgets,Osaka,8/2/2023,9,203.42
1429,70,2,CodeCove,Software Development Tools,Osaka,8/2/2023,7,323.41
1430,25,3,LogicLantern,Software Development Tools,Yokohama,8/3/2023,5,350.49
1431,60,1,LoopLantern,Creative & Design Tools,Tokyo,8/4/2023,8,293.87
1432,84,2,MethodMajesty Pro,Educational Tools,Osaka,8/4/2023,7,90.18
1433,5,3,SyntaxSage,Software Development Tools,Yokohama,8/5/2023,1,388.91
1434,89,1,StringStream Pro,Software Development Tools,Tokyo,8/5/2023,2,430.31
1435,11,2,FunctionFusion,Software Development Tools,Osaka,8/6/2023,3,226.58
1436,56,1,LambdaLyric,Educational Tools,Tokyo,8/6/2023,7,232.34
1437,80,2,FlowFleet,Technology & Gadgets,Osaka,8/7/2023,9,221.13
1438,20,3,VarVoyage,Educational Tools,Yokohama,8/7/2023,1,133.77
1439,84,1,MethodMajesty Pro,Educational Tools,Tokyo,8/8/2023,5,184.81
1440,76,1,BinaryBard Pro,Software Development Tools,Tokyo,8/8/2023,1,423.54
1441,44,3,SyntaxStar,Software Development Tools,Yokohama,8/9/2023,6,110.9
1442,61,2,ScriptSage,Software Development Tools,Osaka,8/9/2023,2,70.32
1443,37,2,DataDream,Data Analysis & Management,Osaka,8/10/2023,1,69.9
1444,70,1,CodeCove,Software Development Tools,Tokyo,8/10/2023,5,53.46
1445,33,1,BinaryBard,Software Development Tools,Tokyo,8/11/2023,3,30.45
1446,20,1,VarVoyage,Educational Tools,Tokyo,8/11/2023,2,482.78
1447,29,1,PixelPioneer,Creative & Design Tools,Tokyo,8/12/2023,7,232.81
1448,43,2,VarVista,Educational Tools,Osaka,8/12/2023,2,168.35
1449,43,2,VarVista,Educational Tools,Osaka,8/13/2023,7,336.7
1450,84,3,MethodMajesty Pro,Educational Tools,Yokohama,8/13/2023,4,355.22
1451,8,2,FlowForge,Technology & Gadgets,Osaka,8/14/2023,5,56.08
1452,8,1,FlowForge,Technology & Gadgets,Tokyo,8/14/2023,6,435.28
1453,86,3,CodeCatalyst,Software Development Tools,Yokohama,8/15/2023,2,334.14
1454,90,3,ModuleMagic,Technology & Gadgets,Yokohama,8/15/2023,2,129.67
1455,26,3,AlgoAria,Technology & Gadgets,Yokohama,8/16/2023,8,386.49
1456,91,1,BitBlaze,Technology & Gadgets,Tokyo,8/16/2023,4,341.43
1457,19,3,MethodMingle,Educational Tools,Yokohama,8/17/2023,5,336.75
1458,90,2,ModuleMagic,Technology & Gadgets,Osaka,8/17/2023,2,499.57
1459,70,3,CodeCove,Software Development Tools,Yokohama,8/18/2023,9,434.45
1460,89,1,StringStream Pro,Software Development Tools,Tokyo,8/18/2023,9,54.41
1461,4,2,ByteBreeze,Creative & Design Tools,Osaka,8/19/2023,3,405.75
1462,31,1,BitBliss,Creative & Design Tools,Tokyo,8/19/2023,4,328.69
1463,82,1,LoopLyric,Creative & Design Tools,Tokyo,8/20/2023,9,165.44
1464,75,1,VarVoyager,Educational Tools,Tokyo,8/20/2023,8,155.49
1465,71,1,StringStar,Software Development Tools,Tokyo,8/21/2023,5,169.06
1466,76,2,BinaryBard Pro,Software Development Tools,Osaka,8/21/2023,7,286.05
1467,19,1,MethodMingle,Educational Tools,Tokyo,8/22/2023,9,302.23
1468,96,1,FunctionFleet Pro,Software Development Tools,Tokyo,8/22/2023,3,121.4
1469,90,3,ModuleMagic,Technology & Gadgets,Yokohama,8/23/2023,3,92.59
1470,78,2,AlgoAir,Technology & Gadgets,Osaka,8/23/2023,2,237.1
1471,70,1,CodeCove,Software Development Tools,Tokyo,8/24/2023,9,196.3
1472,3,1,AlgoCraft,Creative & Design Tools,Tokyo,8/24/2023,8,264.32
1473,98,1,CodeCruise Plus,Software Development Tools,Tokyo,8/25/2023,4,307.82
1474,48,3,DataDynamo,Data Analysis & Management,Yokohama,8/25/2023,6,375.89
1475,43,1,VarVista,Educational Tools,Tokyo,8/26/2023,5,105.98
1476,80,3,FlowFleet,Technology & Gadgets,Yokohama,8/26/2023,5,449.92
1477,25,3,LogicLantern,Software Development Tools,Yokohama,8/27/2023,3,39.61
1478,21,1,LambdaLuxe,Educational Tools,Tokyo,8/27/2023,6,105.38
1479,78,1,AlgoAir,Technology & Gadgets,Tokyo,8/28/2023,4,135.85
1480,52,2,CodeComet,Software Development Tools,Osaka,8/28/2023,3,294.61
1481,36,2,ModuleMajesty,Technology & Gadgets,Osaka,8/29/2023,2,205.95
1482,77,2,PixelPilot Plus,Creative & Design Tools,Osaka,8/29/2023,9,265.99
1483,71,3,StringStar,Software Development Tools,Yokohama,8/30/2023,8,398.68
1484,7,3,LogicLoom,Software Development Tools,Yokohama,8/30/2023,7,267.3
1485,61,2,ScriptSage,Software Development Tools,Osaka,8/31/2023,8,481.7
1486,68,2,FunctionFusion Pro,Software Development Tools,Osaka,8/31/2023,7,409.62
1487,44,1,SyntaxStar,Software Development Tools,Tokyo,9/1/2023,7,322.56
1488,21,2,LambdaLuxe,Educational Tools,Osaka,9/1/2023,9,398.84
1489,15,2,LoopLark,Creative & Design Tools,Osaka,9/2/2023,8,211.4
1490,42,1,FlowFlare,Technology & Gadgets,Tokyo,9/2/2023,5,158.03
1491,24,3,CodeCanvas,Software Development Tools,Yokohama,9/3/2023,4,217.62
1492,74,1,DataDive,Data Analysis & Management,Tokyo,9/3/2023,2,385.58
1493,47,1,PixelPulse Pro,Creative & Design Tools,Tokyo,9/4/2023,3,435.83
1494,74,1,DataDive,Data Analysis & Management,Tokyo,9/4/2023,7,297.39
1495,33,3,BinaryBard,Software Development Tools,Yokohama,9/5/2023,5,56.97
1496,48,1,DataDynamo,Data Analysis & Management,Tokyo,9/5/2023,3,307.43
1497,32,3,CodeCruise,Software Development Tools,Yokohama,9/6/2023,9,201.54
1498,57,2,ByteBliss,Creative & Design Tools,Osaka,9/6/2023,9,493.88
1499,35,3,StringStream,Software Development Tools,Yokohama,9/7/2023,5,341.1
1500,42,2,FlowFlare,Technology & Gadgets,Osaka,9/7/2023,7,364.94
1501,75,3,VarVoyager,Educational Tools,Yokohama,9/8/2023,8,72.97
1502,19,2,MethodMingle,Educational Tools,Osaka,9/8/2023,6,293.37
1503,39,1,BitBreeze,Creative & Design Tools,Tokyo,9/9/2023,4,52.04
1504,97,3,AlgoAria Pro,Technology & Gadgets,Yokohama,9/9/2023,9,168.47
1505,49,2,StringSage,Software Development Tools,Osaka,9/10/2023,5,44.34
1506,70,1,CodeCove,Software Development Tools,Tokyo,9/10/2023,7,44.09
1507,32,1,CodeCruise,Software Development Tools,Tokyo,9/11/2023,8,441.13
1508,50,3,MethodMajesty,Educational Tools,Yokohama,9/11/2023,6,123.14
1509,58,3,DevDynamo,Software Development Tools,Yokohama,9/12/2023,6,337.98
1510,87,2,DevDynamo Plus,Software Development Tools,Osaka,9/12/2023,6,283.28
1511,98,3,CodeCruise Plus,Software Development Tools,Yokohama,9/13/2023,4,39.55
1512,44,2,SyntaxStar,Software Development Tools,Osaka,9/13/2023,4,481.09
1513,93,3,DataDream Pro,Data Analysis & Management,Yokohama,9/14/2023,9,93.58
1514,62,2,MethodMingle Pro,Educational Tools,Osaka,9/14/2023,9,412.59
1515,16,2,StringScribe,Software Development Tools,Osaka,9/15/2023,7,205.66
1516,12,1,BitBard,Software Development Tools,Tokyo,9/15/2023,8,399.68
1517,5,1,SyntaxSage,Software Development Tools,Tokyo,9/16/2023,9,339
1518,84,2,MethodMajesty Pro,Educational Tools,Osaka,9/16/2023,6,53.74
1519,32,1,CodeCruise,Software Development Tools,Tokyo,9/17/2023,5,414.67
1520,38,2,CircuitCruise,Technology & Gadgets,Osaka,9/17/2023,4,158.55
1521,66,1,ModuleMuse Pro,Creative & Design Tools,Tokyo,9/18/2023,5,179.71
1522,73,1,DevDrift,Software Development Tools,Tokyo,9/18/2023,3,204.52
1523,23,2,BinaryBloom,Creative & Design Tools,Osaka,9/19/2023,4,437.82
1524,6,3,PixelPilot,Creative & Design Tools,Yokohama,9/19/2023,6,253.49
1525,49,2,StringSage,Software Development Tools,Osaka,9/20/2023,6,410.45
1526,86,1,CodeCatalyst,Software Development Tools,Tokyo,9/20/2023,4,112.21
1527,78,2,AlgoAir,Technology & Gadgets,Osaka,9/21/2023,3,397.02
1528,35,2,StringStream,Software Development Tools,Osaka,9/21/2023,8,270.88
1529,52,2,CodeComet,Software Development Tools,Osaka,9/22/2023,9,168.05
1530,35,2,StringStream,Software Development Tools,Osaka,9/22/2023,2,119.61
1531,78,2,AlgoAir,Technology & Gadgets,Osaka,9/23/2023,9,291.79
1532,54,1,CircuitCanvas,Creative & Design Tools,Tokyo,9/23/2023,4,307.07
1533,65,2,SyntaxSeeker,Software Development Tools,Osaka,9/24/2023,6,416.27
1534,52,3,CodeComet,Software Development Tools,Yokohama,9/24/2023,3,205.34
1535,25,1,LogicLantern,Software Development Tools,Tokyo,9/25/2023,5,69.73
1536,21,2,LambdaLuxe,Educational Tools,Osaka,9/25/2023,4,76.29
1537,60,3,LoopLantern,Creative & Design Tools,Yokohama,9/26/2023,6,10.25
1538,68,1,FunctionFusion Pro,Software Development Tools,Tokyo,9/26/2023,4,225.35
1539,43,2,VarVista,Educational Tools,Osaka,9/27/2023,2,328.54
1540,83,3,SyntaxScribe,Software Development Tools,Yokohama,9/27/2023,3,286.54
1541,34,2,LoopLuxe,Creative & Design Tools,Osaka,9/28/2023,9,38.58
1542,11,2,FunctionFusion,Software Development Tools,Osaka,9/28/2023,8,155.73
1543,87,3,DevDynamo Plus,Software Development Tools,Yokohama,9/29/2023,9,79.76
1544,73,2,DevDrift,Software Development Tools,Osaka,9/29/2023,3,97.15
1545,16,1,StringScribe,Software Development Tools,Tokyo,9/30/2023,4,320.21
1546,40,1,LambdaLark,Educational Tools,Tokyo,9/30/2023,5,311.41
1547,52,1,CodeComet,Software Development Tools,Tokyo,10/1/2023,4,331.24
1548,38,3,CircuitCruise,Technology & Gadgets,Yokohama,10/1/2023,2,74.11
1549,92,2,EchoElite Pro,Technology & Gadgets,Osaka,10/2/2023,7,369.39
1550,63,2,ClassCraft,Educational Tools,Osaka,10/2/2023,3,190.21
1551,91,1,BitBlaze,Technology & Gadgets,Tokyo,10/3/2023,6,397.17
1552,86,1,CodeCatalyst,Software Development Tools,Tokyo,10/3/2023,7,213.91
1553,21,2,LambdaLuxe,Educational Tools,Osaka,10/4/2023,7,77.24
1554,39,1,BitBreeze,Creative & Design Tools,Tokyo,10/4/2023,1,168.53
1555,90,2,ModuleMagic,Technology & Gadgets,Osaka,10/5/2023,5,107.48
1556,45,1,EchoElite,Technology & Gadgets,Tokyo,10/5/2023,3,140.3
1557,11,3,FunctionFusion,Software Development Tools,Yokohama,10/6/2023,5,423.63
1558,55,1,VarVenture,Educational Tools,Tokyo,10/6/2023,4,433.57
1559,82,3,LoopLyric,Creative & Design Tools,Yokohama,10/7/2023,9,310.85
1560,29,2,PixelPioneer,Creative & Design Tools,Osaka,10/7/2023,5,478.42
1561,64,1,LogicLark,Software Development Tools,Tokyo,10/8/2023,8,164.57
1562,1,2,CodeNest IDE,Software Development Tools,Osaka,10/8/2023,1,421.92
1563,59,2,AlgoAurora,Creative & Design Tools,Osaka,10/9/2023,8,121.25
1564,58,1,DevDynamo,Software Development Tools,Tokyo,10/9/2023,7,333.02
1565,17,3,DataDrift,Data Analysis & Management,Yokohama,10/10/2023,8,442.29
1566,69,1,BitBard Plus,Software Development Tools,Tokyo,10/10/2023,7,343.25
1567,77,1,PixelPilot Plus,Creative & Design Tools,Tokyo,10/11/2023,7,360.92
1568,51,3,FlowFusion,Technology & Gadgets,Yokohama,10/11/2023,8,27.51
1569,20,1,VarVoyage,Educational Tools,Tokyo,10/12/2023,8,183.1
1570,100,3,LogicLyric,Software Development Tools,Yokohama,10/12/2023,4,389.49
1571,7,3,LogicLoom,Software Development Tools,Yokohama,10/13/2023,3,95.36
1572,5,1,SyntaxSage,Software Development Tools,Tokyo,10/13/2023,6,384.46
1573,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,10/14/2023,8,386.83
1574,64,2,LogicLark,Software Development Tools,Osaka,10/14/2023,6,50.55
1575,67,1,EchoEssence,Technology & Gadgets,Tokyo,10/15/2023,4,311.3
1576,25,1,LogicLantern,Software Development Tools,Tokyo,10/15/2023,2,336.94
1577,78,1,AlgoAir,Technology & Gadgets,Tokyo,10/16/2023,9,480.18
1578,62,3,MethodMingle Pro,Educational Tools,Yokohama,10/16/2023,2,167.9
1579,36,3,ModuleMajesty,Technology & Gadgets,Yokohama,10/17/2023,8,65.9
1580,13,1,ModuleMuse,Creative & Design Tools,Tokyo,10/17/2023,2,72.83
1581,15,1,LoopLark,Creative & Design Tools,Tokyo,10/18/2023,8,303.23
1582,73,1,DevDrift,Software Development Tools,Tokyo,10/18/2023,8,221.71
1583,89,2,StringStream Pro,Software Development Tools,Osaka,10/19/2023,6,144.18
1584,84,1,MethodMajesty Pro,Educational Tools,Tokyo,10/19/2023,3,444.48
1585,21,3,LambdaLuxe,Educational Tools,Yokohama,10/20/2023,7,440.73
1586,12,1,BitBard,Software Development Tools,Tokyo,10/20/2023,2,321.62
1587,7,3,LogicLoom,Software Development Tools,Yokohama,10/21/2023,6,378.98
1588,21,2,LambdaLuxe,Educational Tools,Osaka,10/21/2023,8,376.53
1589,89,2,StringStream Pro,Software Development Tools,Osaka,10/22/2023,2,62.96
1590,85,3,CircuitCraft,Creative & Design Tools,Yokohama,10/22/2023,4,410.62
1591,95,3,LambdaLegend,Educational Tools,Yokohama,10/23/2023,3,83.89
1592,44,1,SyntaxStar,Software Development Tools,Tokyo,10/23/2023,6,275.66
1593,61,1,ScriptSage,Software Development Tools,Tokyo,10/24/2023,8,309.8
1594,19,3,MethodMingle,Educational Tools,Yokohama,10/24/2023,7,292.77
1595,25,1,LogicLantern,Software Development Tools,Tokyo,10/25/2023,8,236.15
1596,16,1,StringScribe,Software Development Tools,Tokyo,10/25/2023,5,441.8
1597,10,1,CircuitScribe,Creative & Design Tools,Tokyo,10/26/2023,7,311.29
1598,4,3,ByteBreeze,Creative & Design Tools,Yokohama,10/26/2023,2,110.02
1599,66,1,ModuleMuse Pro,Creative & Design Tools,Tokyo,10/27/2023,9,281.53
1600,86,2,CodeCatalyst,Software Development Tools,Osaka,10/27/2023,6,417.91
1601,78,2,AlgoAir,Technology & Gadgets,Osaka,10/28/2023,9,479.33
1602,20,3,VarVoyage,Educational Tools,Yokohama,10/28/2023,3,422.46
1603,70,3,CodeCove,Software Development Tools,Yokohama,10/29/2023,5,71.17
1604,4,2,ByteBreeze,Creative & Design Tools,Osaka,10/29/2023,8,116.47
1605,26,1,AlgoAria,Technology & Gadgets,Tokyo,10/30/2023,6,212.18
1606,21,2,LambdaLuxe,Educational Tools,Osaka,10/30/2023,6,91.83
1607,71,1,StringStar,Software Development Tools,Tokyo,10/31/2023,3,41.85
1608,60,1,LoopLantern,Creative & Design Tools,Tokyo,10/31/2023,4,207.14
1609,80,2,FlowFleet,Technology & Gadgets,Osaka,11/1/2023,7,354.37
1610,24,2,CodeCanvas,Software Development Tools,Osaka,11/1/2023,2,305
1611,60,3,LoopLantern,Creative & Design Tools,Yokohama,11/2/2023,1,321.82
1612,83,2,SyntaxScribe,Software Development Tools,Osaka,11/2/2023,8,173.79
1613,30,2,SyntaxSail,Software Development Tools,Osaka,11/3/2023,6,112.86
1614,100,3,LogicLyric,Software Development Tools,Yokohama,11/3/2023,4,70.03
1615,55,1,VarVenture,Educational Tools,Tokyo,11/4/2023,2,192
1616,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,11/4/2023,9,467.1
1617,45,1,EchoElite,Technology & Gadgets,Tokyo,11/5/2023,1,322.34
1618,20,3,VarVoyage,Educational Tools,Yokohama,11/5/2023,6,495.51
1619,69,1,BitBard Plus,Software Development Tools,Tokyo,11/6/2023,4,187.5
1620,75,3,VarVoyager,Educational Tools,Yokohama,11/6/2023,9,475.52
1621,50,3,MethodMajesty,Educational Tools,Yokohama,11/7/2023,1,297
1622,70,1,CodeCove,Software Development Tools,Tokyo,11/7/2023,3,470.81
1623,42,3,FlowFlare,Technology & Gadgets,Yokohama,11/8/2023,3,194.69
1624,64,1,LogicLark,Software Development Tools,Tokyo,11/8/2023,4,403.2
1625,74,1,DataDive,Data Analysis & Management,Tokyo,11/9/2023,4,75.46
1626,4,2,ByteBreeze,Creative & Design Tools,Osaka,11/9/2023,7,452.8
1627,35,1,StringStream,Software Development Tools,Tokyo,11/10/2023,8,367.38
1628,70,1,CodeCove,Software Development Tools,Tokyo,11/10/2023,6,120.4
1629,36,1,ModuleMajesty,Technology & Gadgets,Tokyo,11/11/2023,8,38.03
1630,60,1,LoopLantern,Creative & Design Tools,Tokyo,11/11/2023,4,331.85
1631,30,2,SyntaxSail,Software Development Tools,Osaka,11/12/2023,7,131.05
1632,92,2,EchoElite Pro,Technology & Gadgets,Osaka,11/12/2023,8,487.53
1633,16,2,StringScribe,Software Development Tools,Osaka,11/13/2023,9,390.5
1634,44,1,SyntaxStar,Software Development Tools,Tokyo,11/13/2023,4,26.55
1635,84,2,MethodMajesty Pro,Educational Tools,Osaka,11/14/2023,9,179.51
1636,50,1,MethodMajesty,Educational Tools,Tokyo,11/14/2023,7,52.42
1637,15,2,LoopLark,Creative & Design Tools,Osaka,11/15/2023,8,278.64
1638,88,3,VarVista Pro,Educational Tools,Yokohama,11/15/2023,7,202.79
1639,21,2,LambdaLuxe,Educational Tools,Osaka,11/16/2023,5,330.49
1640,26,2,AlgoAria,Technology & Gadgets,Osaka,11/16/2023,9,252.27
1641,89,1,StringStream Pro,Software Development Tools,Tokyo,11/17/2023,9,99.73
1642,90,1,ModuleMagic,Technology & Gadgets,Tokyo,11/17/2023,8,175.76
1643,33,2,BinaryBard,Software Development Tools,Osaka,11/18/2023,5,120.44
1644,71,2,StringStar,Software Development Tools,Osaka,11/18/2023,7,277.07
1645,24,1,CodeCanvas,Software Development Tools,Tokyo,11/19/2023,2,207.95
1646,43,1,VarVista,Educational Tools,Tokyo,11/19/2023,7,356.77
1647,17,2,DataDrift,Data Analysis & Management,Osaka,11/20/2023,6,120.85
1648,98,1,CodeCruise Plus,Software Development Tools,Tokyo,11/20/2023,5,79.13
1649,22,1,EchoEngine,Technology & Gadgets,Tokyo,11/21/2023,2,57.87
1650,16,3,StringScribe,Software Development Tools,Yokohama,11/21/2023,7,277.23
1651,88,3,VarVista Pro,Educational Tools,Yokohama,11/22/2023,8,64.91
1652,59,2,AlgoAurora,Creative & Design Tools,Osaka,11/22/2023,3,35.54
1653,26,3,AlgoAria,Technology & Gadgets,Yokohama,11/23/2023,4,380.72
1654,63,1,ClassCraft,Educational Tools,Tokyo,11/23/2023,7,437.24
1655,86,3,CodeCatalyst,Software Development Tools,Yokohama,11/24/2023,8,71.93
1656,79,2,ClassCruise,Educational Tools,Osaka,11/24/2023,4,436.47
1657,27,1,ScriptSeeker,Software Development Tools,Tokyo,11/25/2023,9,284.45
1658,28,2,FunctionFleet,Software Development Tools,Osaka,11/25/2023,1,23.4
1659,25,2,LogicLantern,Software Development Tools,Osaka,11/26/2023,3,455.4
1660,97,2,AlgoAria Pro,Technology & Gadgets,Osaka,11/26/2023,4,401.1
1661,39,3,BitBreeze,Creative & Design Tools,Yokohama,11/27/2023,9,204.72
1662,43,3,VarVista,Educational Tools,Yokohama,11/27/2023,5,482.46
1663,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,11/28/2023,4,145.48
1664,12,2,BitBard,Software Development Tools,Osaka,11/28/2023,8,150.72
1665,72,3,ByteBard,Software Development Tools,Yokohama,11/29/2023,9,204.02
1666,48,2,DataDynamo,Data Analysis & Management,Osaka,11/29/2023,8,264.86
1667,60,2,LoopLantern,Creative & Design Tools,Osaka,11/30/2023,2,165.23
1668,3,1,AlgoCraft,Creative & Design Tools,Tokyo,11/30/2023,3,449.5
1669,40,2,LambdaLark,Educational Tools,Osaka,12/1/2023,1,303.03
1670,8,1,FlowForge,Technology & Gadgets,Tokyo,12/1/2023,5,225.75
1671,70,2,CodeCove,Software Development Tools,Osaka,12/2/2023,6,429.76
1672,9,3,DevDive,Software Development Tools,Yokohama,12/2/2023,7,483.76
1673,30,1,SyntaxSail,Software Development Tools,Tokyo,12/3/2023,2,91.37
1674,63,1,ClassCraft,Educational Tools,Tokyo,12/3/2023,7,70.05
1675,95,3,LambdaLegend,Educational Tools,Yokohama,12/4/2023,7,73.68
1676,69,1,BitBard Plus,Software Development Tools,Tokyo,12/4/2023,3,268.39
1677,25,2,LogicLantern,Software Development Tools,Osaka,12/5/2023,5,486.86
1678,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,12/5/2023,9,411.24
1679,50,2,MethodMajesty,Educational Tools,Osaka,12/6/2023,3,382.11
1680,11,2,FunctionFusion,Software Development Tools,Osaka,12/6/2023,9,185.33
